"293025"	"Aquaglyceroporins"			"D051397"		"Aquaglyceroporins"			
"293026"	"Aquaporin 1"			"D051398"		"Aquaporin 1"			
"293027"	"Aquaporin 2"			"D051399"		"Aquaporin 2"			
"293028"	"Aquaporin 3"			"D051400"		"Aquaporin 3"			
"293029"	"Aquaporin 4"			"D051401"		"Aquaporin 4"			
"293030"	"Aquaporin 5"			"D051402"		"Aquaporin 5"			
"293031"	"Aquaporin 6"			"D051403"		"Aquaporin 6"			
"293032"	"Focal Adhesion Protein-Tyrosine Kinases"			"D051416"		"Focal Adhesion Protein-Tyrosine Kinases"			
"293033"	"Focal Adhesion Kinase 1"			"D051417"		"Focal Adhesion Kinase 1"			
"293034"	"Focal Adhesion Kinase 2"			"D051418"		"Focal Adhesion Kinase 2"			
"293035"	"Paxillin"			"D051419"		"Paxillin"			
"293036"	"Renal Insufficiency, Chronic"			"D051436"		"Renal Insufficiency, Chronic"			
"293037"	"Renal Insufficiency"			"D051437"		"Renal Insufficiency"			
"293038"	"Syntaxin 16"			"D051438"		"Syntaxin 16"			
"293039"	"Fibrocartilage"			"D051445"		"Fibrocartilage"			
"293040"	"Gene Flow"			"D051456"		"Gene Flow"			
"293041"	"Hyaline Cartilage"			"D051457"		"Hyaline Cartilage"			
"293042"	"Elastic Cartilage"			"D051472"		"Elastic Cartilage"			
"293043"	"Maf Transcription Factors, Large"			"D051473"		"Maf Transcription Factors, Large"			
"293044"	"Neuralgia, Postherpetic"			"D051474"		"Neuralgia, Postherpetic"			
"293045"	"Triangular Fibrocartilage"			"D051478"		"Triangular Fibrocartilage"			
"293046"	"Plant Infertility"			"D051479"		"Plant Infertility"			
"293047"	"Receptor, Fibroblast Growth Factor, Type 1"			"D051496"		"Receptor, Fibroblast Growth Factor, Type 1"			
"293048"	"Receptor, Fibroblast Growth Factor, Type 2"			"D051497"		"Receptor, Fibroblast Growth Factor, Type 2"			
"293049"	"Receptor, Fibroblast Growth Factor, Type 3"			"D051498"		"Receptor, Fibroblast Growth Factor, Type 3"			
"293050"	"Receptor, Fibroblast Growth Factor, Type 4"			"D051499"		"Receptor, Fibroblast Growth Factor, Type 4"			
"293051"	"Receptor, Fibroblast Growth Factor, Type 5"			"D051500"		"Receptor, Fibroblast Growth Factor, Type 5"			
"293052"	"Hemospermia"			"D051516"		"Hemospermia"			
"293053"	"Digital Rectal Examination"			"D051517"		"Digital Rectal Examination"			
"293054"	"Fibroblast Growth Factor 3"			"D051518"		"Fibroblast Growth Factor 3"			
"293055"	"Fibroblast Growth Factor 4"			"D051519"		"Fibroblast Growth Factor 4"			
"293056"	"Antiperspirants"			"D051520"		"Antiperspirants"			
"293057"	"Fibroblast Growth Factor 5"			"D051521"		"Fibroblast Growth Factor 5"			
"293058"	"Fibroblast Growth Factor 6"			"D051522"		"Fibroblast Growth Factor 6"			
"293059"	"Fibroblast Growth Factor 7"			"D051523"		"Fibroblast Growth Factor 7"			
"293060"	"Fibroblast Growth Factor 8"			"D051524"		"Fibroblast Growth Factor 8"			
"293061"	"Fibroblast Growth Factor 9"			"D051525"		"Fibroblast Growth Factor 9"			
"293062"	"Fibroblast Growth Factor 10"			"D051526"		"Fibroblast Growth Factor 10"			
"293063"	"Odontogenic Tumor, Squamous"			"D051527"		"Odontogenic Tumor, Squamous"			
"293064"	"Guanylate Kinases"			"D051528"		"Guanylate Kinases"			
"293065"	"Hepatocyte Nuclear Factors"			"D051536"		"Hepatocyte Nuclear Factors"			
"293066"	"Hepatocyte Nuclear Factor 1"			"D051537"		"Hepatocyte Nuclear Factor 1"			
"293067"	"Hepatocyte Nuclear Factor 1-alpha"			"D051538"		"Hepatocyte Nuclear Factor 1-alpha"			
"293068"	"Hepatocyte Nuclear Factor 1-beta"			"D051539"		"Hepatocyte Nuclear Factor 1-beta"			
"293069"	"Winged-Helix Transcription Factors"			"D051540"		"Winged-Helix Transcription Factors"			
"293070"	"Hepatocyte Nuclear Factor 3-alpha"			"D051541"		"Hepatocyte Nuclear Factor 3-alpha"			
"293071"	"Hepatocyte Nuclear Factor 3-beta"			"D051542"		"Hepatocyte Nuclear Factor 3-beta"			
"293072"	"Hepatocyte Nuclear Factor 3-gamma"			"D051543"		"Hepatocyte Nuclear Factor 3-gamma"			
"293073"	"Cytochrome P-450 CYP3A"			"D051544"		"Cytochrome P-450 CYP3A"			
"293074"	"Cyclooxygenase 1"			"D051545"		"Cyclooxygenase 1"			
"293075"	"Cyclooxygenase 2"			"D051546"		"Cyclooxygenase 2"			
"293076"	"Heme Oxygenase-1"			"D051547"		"Heme Oxygenase-1"			
"293077"	"Histone Acetyltransferases"			"D051548"		"Histone Acetyltransferases"			
"293078"	"Glutathione S-Transferase pi"			"D051549"		"Glutathione S-Transferase pi"			
"293079"	"I-kappa B Kinase"			"D051550"		"I-kappa B Kinase"			
"293080"	"beta-Adrenergic Receptor Kinases"			"D051552"		"beta-Adrenergic Receptor Kinases"			
"293081"	"Hyperbilirubinemia, Neonatal"			"D051556"		"Hyperbilirubinemia, Neonatal"			
"293082"	"Hepatocyte Nuclear Factor 4"			"D051557"		"Hepatocyte Nuclear Factor 4"			
"293083"	"Onecut Transcription Factors"			"D051558"		"Onecut Transcription Factors"			
"293084"	"Hepatocyte Nuclear Factor 6"			"D051559"		"Hepatocyte Nuclear Factor 6"			
"293085"	"Proto-Oncogene Proteins c-bcl-6"			"D051560"		"Proto-Oncogene Proteins c-bcl-6"			
"293086"	"Complement C3 Convertase, Alternative Pathway"			"D051561"		"Complement C3 Convertase, Alternative Pathway"			
"293087"	"Proto-Oncogene Proteins c-bcr"			"D051562"		"Proto-Oncogene Proteins c-bcr"			
"293088"	"Complement C5 Convertase, Alternative Pathway"			"D051566"		"Complement C5 Convertase, Alternative Pathway"			
"293089"	"Proto-Oncogene Proteins c-vav"			"D051567"		"Proto-Oncogene Proteins c-vav"			
"293090"	"Protein Kinase C-alpha"			"D051571"		"Protein Kinase C-alpha"			
"293091"	"Proto-Oncogene Proteins c-hck"			"D051572"		"Proto-Oncogene Proteins c-hck"			
"293092"	"Proto-Oncogene Proteins c-pim-1"			"D051573"		"Proto-Oncogene Proteins c-pim-1"			
"293093"	"Complement C3 Convertase, Classical Pathway"			"D051574"		"Complement C3 Convertase, Classical Pathway"			
"293094"	"Proto-Oncogene Proteins c-yes"			"D051575"		"Proto-Oncogene Proteins c-yes"			
"293095"	"Complement C5 Convertase, Classical Pathway"			"D051577"		"Complement C5 Convertase, Classical Pathway"			
"293096"	"Proto-Oncogene Proteins c-fes"			"D051578"		"Proto-Oncogene Proteins c-fes"			
"293097"	"Neurogranin"			"D051579"		"Neurogranin"			
"293098"	"Neuronal Calcium-Sensor Proteins"			"D051580"		"Neuronal Calcium-Sensor Proteins"			
"293099"	"Neurocalcin"			"D051596"		"Neurocalcin"			
"293100"	"Hippocalcin"			"D051597"		"Hippocalcin"			
"293101"	"Whole Body Imaging"			"D051598"		"Whole Body Imaging"			
"293102"	"Glucose-1-Phosphate Adenylyltransferase"			"D051599"		"Glucose-1-Phosphate Adenylyltransferase"			
"293103"	"Recoverin"			"D051603"		"Recoverin"			
"293104"	"Guanylate Cyclase-Activating Proteins"			"D051604"		"Guanylate Cyclase-Activating Proteins"			
"293105"	"Kv Channel-Interacting Proteins"			"D051605"		"Kv Channel-Interacting Proteins"			
"293106"	"G-Protein-Coupled Receptor Kinase 1"			"D051606"		"G-Protein-Coupled Receptor Kinase 1"			
"293107"	"CDP-Diacylglycerol-Inositol 3-Phosphatidyltransferase"			"D051607"		"CDP-Diacylglycerol-Inositol 3-Phosphatidyltransferase"			
"293108"	"Neuronal Apoptosis-Inhibitory Protein"			"D051616"		"Neuronal Apoptosis-Inhibitory Protein"			
"293109"	"X-Linked Inhibitor of Apoptosis Protein"			"D051636"		"X-Linked Inhibitor of Apoptosis Protein"			
"293110"	"Shaker Superfamily of Potassium Channels"			"D051637"		"Shaker Superfamily of Potassium Channels"			
"293111"	"Ether-A-Go-Go Potassium Channels"			"D051638"		"Ether-A-Go-Go Potassium Channels"			
"293112"	"Gardening"			"D051639"		"Gardening"			
"293113"	"Small-Conductance Calcium-Activated Potassium Channels"			"D051640"		"Small-Conductance Calcium-Activated Potassium Channels"			
"293114"	"Histiocytoma"			"D051642"		"Histiocytoma"			
"293115"	"KCNQ Potassium Channels"			"D051656"		"KCNQ Potassium Channels"			
"293116"	"KCNQ1 Potassium Channel"			"D051657"		"KCNQ1 Potassium Channel"			
"293117"	"KCNQ2 Potassium Channel"			"D051658"		"KCNQ2 Potassium Channel"			
"293118"	"KCNQ3 Potassium Channel"			"D051659"		"KCNQ3 Potassium Channel"			
"293119"	"Intermediate-Conductance Calcium-Activated Potassium Channels"			"D051660"		"Intermediate-Conductance Calcium-Activated Potassium Channels"			
"293120"	"Kv1.1 Potassium Channel"			"D051662"		"Kv1.1 Potassium Channel"			
"293121"	"Kv1.2 Potassium Channel"			"D051663"		"Kv1.2 Potassium Channel"			
"293122"	"Kv1.3 Potassium Channel"			"D051664"		"Kv1.3 Potassium Channel"			
"293123"	"Kv1.4 Potassium Channel"			"D051665"		"Kv1.4 Potassium Channel"			
"293124"	"Kv1.5 Potassium Channel"			"D051666"		"Kv1.5 Potassium Channel"			
"293125"	"Kv1.6 Potassium Channel"			"D051667"		"Kv1.6 Potassium Channel"			
"293126"	"Delayed Rectifier Potassium Channels"			"D051668"		"Delayed Rectifier Potassium Channels"			
"293127"	"Shab Potassium Channels"			"D051669"		"Shab Potassium Channels"			
"293128"	"Shaw Potassium Channels"			"D051670"		"Shaw Potassium Channels"			
"293129"	"Shal Potassium Channels"			"D051672"		"Shal Potassium Channels"			
"293130"	"G Protein-Coupled Inwardly-Rectifying Potassium Channels"			"D051676"		"G Protein-Coupled Inwardly-Rectifying Potassium Channels"			
"293131"	"Histiocytoma, Malignant Fibrous"			"D051677"		"Histiocytoma, Malignant Fibrous"			
"293132"	"Activating Transcription Factors"			"D051696"		"Activating Transcription Factors"			
"293133"	"Activating Transcription Factor 1"			"D051697"		"Activating Transcription Factor 1"			
"293134"	"Activating Transcription Factor 2"			"D051698"		"Activating Transcription Factor 2"			
"293135"	"Cyclic AMP Response Element-Binding Protein A"			"D051699"		"Cyclic AMP Response Element-Binding Protein A"			
"293136"	"Activating Transcription Factor 3"			"D051700"		"Activating Transcription Factor 3"			
"293137"	"Activating Transcription Factor 4"			"D051701"		"Activating Transcription Factor 4"			
"293138"	"Activating Transcription Factor 6"			"D051702"		"Activating Transcription Factor 6"			
"293139"	"Sp Transcription Factors"			"D051703"		"Sp Transcription Factors"			
"293140"	"Sp2 Transcription Factor"			"D051704"		"Sp2 Transcription Factor"			
"293141"	"Sp3 Transcription Factor"			"D051705"		"Sp3 Transcription Factor"			
"293142"	"Sp4 Transcription Factor"			"D051706"		"Sp4 Transcription Factor"			
"293143"	"Replication Protein A"			"D051716"		"Replication Protein A"			
"293144"	"Fushi Tarazu Transcription Factors"			"D051717"		"Fushi Tarazu Transcription Factors"			
"293145"	"MutS Homolog 2 Protein"			"D051718"		"MutS Homolog 2 Protein"			
"293146"	"MutS DNA Mismatch-Binding Protein"			"D051719"		"MutS DNA Mismatch-Binding Protein"			
"293147"	"Upstream Stimulatory Factors"			"D051720"		"Upstream Stimulatory Factors"			
"293148"	"Rad52 DNA Repair and Recombination Protein"			"D051721"		"Rad52 DNA Repair and Recombination Protein"			
"293149"	"ADAM Proteins"			"D051722"		"ADAM Proteins"			
"293150"	"Proto-Oncogene Proteins c-mdm2"			"D051736"		"Proto-Oncogene Proteins c-mdm2"			
"293151"	"Origin Recognition Complex"			"D051738"		"Origin Recognition Complex"			
"293152"	"Microphthalmia-Associated Transcription Factor"			"D051739"		"Microphthalmia-Associated Transcription Factor"			
"293153"	"Ikaros Transcription Factor"			"D051740"		"Ikaros Transcription Factor"			
"293154"	"Kruppel-Like Transcription Factors"			"D051741"		"Kruppel-Like Transcription Factors"			
"293155"	"Transcription Factor CHOP"			"D051742"		"Transcription Factor CHOP"			
"293156"	"CCAAT-Enhancer-Binding Protein-delta"			"D051743"		"CCAAT-Enhancer-Binding Protein-delta"			
"293157"	"Protein Kinase C-epsilon"			"D051744"		"Protein Kinase C-epsilon"			
"293158"	"Protein Kinase C-delta"			"D051745"		"Protein Kinase C-delta"			
"293159"	"ZAP-70 Protein-Tyrosine Kinase"			"D051746"		"ZAP-70 Protein-Tyrosine Kinase"			
"293160"	"DNA-Activated Protein Kinase"			"D051747"		"DNA-Activated Protein Kinase"			
"293161"	"Leucine-Responsive Regulatory Protein"			"D051756"		"Leucine-Responsive Regulatory Protein"			
"293162"	"PAX5 Transcription Factor"			"D051757"		"PAX5 Transcription Factor"			
"293163"	"Transcription Factor TFIIH"			"D051758"		"Transcription Factor TFIIH"			
"293164"	"Xeroderma Pigmentosum Group D Protein"			"D051759"		"Xeroderma Pigmentosum Group D Protein"			
"293165"	"Xeroderma Pigmentosum Group A Protein"			"D051760"		"Xeroderma Pigmentosum Group A Protein"			
"293166"	"Paired Box Transcription Factors"			"D051761"		"Paired Box Transcription Factors"			
"293167"	"PAX2 Transcription Factor"			"D051762"		"PAX2 Transcription Factor"			
"293168"	"PAX7 Transcription Factor"			"D051763"		"PAX7 Transcription Factor"			
"293169"	"PAX9 Transcription Factor"			"D051764"		"PAX9 Transcription Factor"			
"293170"	"Organelle Shape"			"D053140"		"Organelle Shape"			
"293171"	"Early Growth Response Transcription Factors"			"D051765"		"Early Growth Response Transcription Factors"			
"293172"	"Early Growth Response Protein 1"			"D051766"		"Early Growth Response Protein 1"			
"293173"	"Early Growth Response Protein 2"			"D051767"		"Early Growth Response Protein 2"			
"293174"	"Early Growth Response Protein 3"			"D051776"		"Early Growth Response Protein 3"			
"293175"	"AraC Transcription Factor"			"D051777"		"AraC Transcription Factor"			
"293176"	"Basic Helix-Loop-Helix Leucine Zipper Transcription Factors"			"D051778"		"Basic Helix-Loop-Helix Leucine Zipper Transcription Factors"			
"293177"	"Sterol Regulatory Element Binding Proteins"			"D051779"		"Sterol Regulatory Element Binding Proteins"			
"293178"	"Sterol Regulatory Element Binding Protein 1"			"D051780"		"Sterol Regulatory Element Binding Protein 1"			
"293179"	"Sterol Regulatory Element Binding Protein 2"			"D051782"		"Sterol Regulatory Element Binding Protein 2"			
"293180"	"Methyl-CpG-Binding Protein 2"			"D051783"		"Methyl-CpG-Binding Protein 2"			
"293181"	"Aryl Hydrocarbon Receptor Nuclear Translocator"			"D051784"		"Aryl Hydrocarbon Receptor Nuclear Translocator"			
"293182"	"Smad Proteins"			"D051785"		"Smad Proteins"			
"293183"	"Cyclic AMP Response Element Modulator"			"D051786"		"Cyclic AMP Response Element Modulator"			
"293184"	"Myogenic Regulatory Factor 5"			"D051787"		"Myogenic Regulatory Factor 5"			
"293185"	"Myeloid-Lymphoid Leukemia Protein"			"D051788"		"Myeloid-Lymphoid Leukemia Protein"			
"293186"	"Proto-Oncogene Protein c-fli-1"			"D051789"		"Proto-Oncogene Protein c-fli-1"			
"293187"	"G-Box Binding Factors"			"D051790"		"G-Box Binding Factors"			
"293188"	"Basic Helix-Loop-Helix Transcription Factors"			"D051792"		"Basic Helix-Loop-Helix Transcription Factors"			
"293189"	"Hypoxia-Inducible Factor 1"			"D051793"		"Hypoxia-Inducible Factor 1"			
"293190"	"Von Hippel-Lindau Tumor Suppressor Protein"			"D051794"		"Von Hippel-Lindau Tumor Suppressor Protein"			
"293191"	"Hypoxia-Inducible Factor 1, alpha Subunit"			"D051795"		"Hypoxia-Inducible Factor 1, alpha Subunit"			
"293192"	"Inhibitor of Differentiation Proteins"			"D051796"		"Inhibitor of Differentiation Proteins"			
"293193"	"Inhibitor of Differentiation Protein 2"			"D051797"		"Inhibitor of Differentiation Protein 2"			
"293194"	"Inhibitor of Differentiation Protein 1"			"D051798"		"Inhibitor of Differentiation Protein 1"			
"293195"	"Delayed Graft Function"			"D051799"		"Delayed Graft Function"			
"293196"	"Tristetraprolin"			"D051816"		"Tristetraprolin"			
"293440"	"Microcystins"			"D052998"		"Microcystins"			
"293197"	"Butyrate Response Factor 1"			"D051817"		"Butyrate Response Factor 1"			
"293198"	"Replication Protein C"			"D051818"		"Replication Protein C"			
"293199"	"Immunoglobulin J Recombination Signal Sequence-Binding Protein"			"D051819"		"Immunoglobulin J Recombination Signal Sequence-Binding Protein"			
"293200"	"TCF Transcription Factors"			"D051820"		"TCF Transcription Factors"			
"293201"	"Lymphoid Enhancer-Binding Factor 1"			"D051821"		"Lymphoid Enhancer-Binding Factor 1"			
"293202"	"T Cell Transcription Factor 1"			"D051822"		"T Cell Transcription Factor 1"			
"293203"	"COUP Transcription Factors"			"D051836"		"COUP Transcription Factors"			
"293204"	"COUP Transcription Factor II"			"D051837"		"COUP Transcription Factor II"			
"293205"	"COUP Transcription Factor I"			"D051838"		"COUP Transcription Factor I"			
"293206"	"NFI Transcription Factors"			"D051839"		"NFI Transcription Factors"			
"293207"	"Y-Box-Binding Protein 1"			"D051840"		"Y-Box-Binding Protein 1"			
"293208"	"Transcription Factor RelB"			"D051841"		"Transcription Factor RelB"			
"293209"	"Olfactory Marker Protein"			"D051842"		"Olfactory Marker Protein"			
"293210"	"Synucleins"			"D051843"		"Synucleins"			
"293211"	"alpha-Synuclein"			"D051844"		"alpha-Synuclein"			
"293212"	"gamma-Synuclein"			"D051845"		"gamma-Synuclein"			
"293213"	"beta-Synuclein"			"D051846"		"beta-Synuclein"			
"293214"	"Lithostathine"			"D051847"		"Lithostathine"			
"293215"	"Fanconi Anemia Complementation Group Proteins"			"D051856"		"Fanconi Anemia Complementation Group Proteins"			
"293216"	"Otx Transcription Factors"			"D051857"		"Otx Transcription Factors"			
"293217"	"Forkhead Transcription Factors"			"D051858"		"Forkhead Transcription Factors"			
"293218"	"Neuroendocrine Secretory Protein 7B2"			"D051859"		"Neuroendocrine Secretory Protein 7B2"			
"293219"	"Fragile X Mental Retardation Protein"			"D051860"		"Fragile X Mental Retardation Protein"			
"293220"	"Antigens, CD82"			"D051861"		"Antigens, CD82"			
"293221"	"Host Cell Factor C1"			"D051863"		"Host Cell Factor C1"			
"293222"	"Sex-Determining Region Y Protein"			"D051876"		"Sex-Determining Region Y Protein"			
"293223"	"RNA Polymerase Sigma 54"			"D051877"		"RNA Polymerase Sigma 54"			
"293224"	"Twist-Related Protein 1"			"D051879"		"Twist-Related Protein 1"			
"293225"	"Receptors, Notch"			"D051880"		"Receptors, Notch"			
"293226"	"Receptor, Notch1"			"D051881"		"Receptor, Notch1"			
"293227"	"Receptor, Notch2"			"D051883"		"Receptor, Notch2"			
"293228"	"Smad Proteins, Receptor-Regulated"			"D051896"		"Smad Proteins, Receptor-Regulated"			
"293229"	"Smad Proteins, Inhibitory"			"D051897"		"Smad Proteins, Inhibitory"			
"293230"	"Smad1 Protein"			"D051898"		"Smad1 Protein"			
"293231"	"Smad2 Protein"			"D051899"		"Smad2 Protein"			
"293232"	"Smad3 Protein"			"D051900"		"Smad3 Protein"			
"293233"	"Smad4 Protein"			"D051901"		"Smad4 Protein"			
"293234"	"Smad5 Protein"			"D051902"		"Smad5 Protein"			
"293235"	"Nuclear Factor 45 Protein"			"D051903"		"Nuclear Factor 45 Protein"			
"293236"	"Smad8 Protein"			"D051904"		"Smad8 Protein"			
"293237"	"Smad6 Protein"			"D051905"		"Smad6 Protein"			
"293238"	"Smad7 Protein"			"D051906"		"Smad7 Protein"			
"293239"	"Lysosome-Associated Membrane Glycoproteins"			"D051907"		"Lysosome-Associated Membrane Glycoproteins"			
"293240"	"Antigens, CD46"			"D051916"		"Antigens, CD46"			
"293241"	"Antigens, CD43"			"D051917"		"Antigens, CD43"			
"293242"	"Sialic Acid Binding Ig-like Lectin 2"			"D051918"		"Sialic Acid Binding Ig-like Lectin 2"			
"293243"	"NK Cell Lectin-Like Receptor Subfamily D"			"D051920"		"NK Cell Lectin-Like Receptor Subfamily D"			
"293244"	"Fos-Related Antigen-2"			"D051921"		"Fos-Related Antigen-2"			
"293245"	"PII Nitrogen Regulatory Proteins"			"D051922"		"PII Nitrogen Regulatory Proteins"			
"293246"	"Antigens, CD79"			"D051925"		"Antigens, CD79"			
"293247"	"Antigens, CD147"			"D051926"		"Antigens, CD147"			
"293248"	"Antigens, CD24"			"D051927"		"Antigens, CD24"			
"293249"	"Antigens, CD47"			"D051928"		"Antigens, CD47"			
"293250"	"Antigens, CD146"			"D051929"		"Antigens, CD146"			
